1.150115011501e-02 2.691822475676e-05 6.724170830764e-05 8.378302706290e-07 2.230322863718e-09 2.270543366849e-12 3.701132490325e-12 3.603814445924e-13 9.245644200267e-15 3.704744053498e-16 2.438083056696e-19 4.573419128108e-23
1.200120012001e-02 2.612847220612e-05 6.794463151741e-05 9.241757018746e-07 2.712204332288e-09 3.059350631285e-12 4.799509945658e-12 4.969463424070e-13 1.322384221059e-14 5.713489216309e-16 4.176244107599e-19 8.780798182853e-23
1.250125012501e-02 2.541210437368e-05 6.857109129871e-05 1.013529949435e-06 3.263484228346e-09 4.058977772466e-12 6.140629106970e-12 6.739105014467e-13 1.857198551078e-14 8.619732027072e-16 6.961485354079e-19 1.630480922115e-22
1.300130013001e-02 2.476204821956e-05 6.912838108058e-05 1.105667736848e-06 3.888965012176e-09 5.309400419605e-12 7.760222923779e-12 9.000025378939e-13 2.565016289370e-14 1.274465567869e-15 1.132068994335e-18 2.939529227267e-22
1.350135013501e-02 2.417189781661e-05 6.962312091296e-05 1.200370210968e-06 4.593283917814e-09 6.855050953759e-12 9.696527545147e-12 1.185159023899e-12 3.488579362059e-14 1.849901383018e-15 1.799997731016e-18 5.160033073499e-22
1.400140014001e-02 2.363584692909e-05 7.006132382210e-05 1.297426031238e-06 5.380889600569e-09 8.744874517177e-12 1.199017763127e-11 1.540582131278e-12 4.678078350679e-14 2.640118702834e-15 2.803876599500e-18 8.840305120302e-22
1.450145014501e-02 2.314866800484e-05 7.044841709423e-05 1.396631096779e-06 6.256039378107e-09 1.103226322461e-11 1.468410064198e-11 1.978753885000e-12 6.191591606529e-14 3.709261169281e-15 4.285140030859e-18 1.480740477577e-21
1.500150015002e-02 2.270564448040e-05 7.078930891969e-05 1.497789618011e-06 7.222778335448e-09 1.377507514702e-11 1.782340063420e-11 2.513485516982e-12 8.095815642355e-14 5.135919609622e-15 6.433627345306e-18 2.428663461263e-21
1.550155015502e-02 2.230252203406e-05 7.108843670802e-05 1.600714560300e-06 8.284927736157e-09 1.703558862945e-11 2.145523112903e-11 3.159946955952e-12 1.046670520593e-13 7.015342460167e-15 9.500594785695e-18 3.906319346899e-21
1.600160016002e-02 2.193546281954e-05 7.134981254433e-05 1.705227962483e-06 9.446076619416e-09 2.088041976882e-11 2.562865846787e-11 3.934686451983e-12 1.339010380469e-13 9.461924562227e-15 1.381575970422e-17 6.172961439566e-21
1.650165016502e-02 2.160099251814e-05 7.157707558130e-05 1.811161505526e-06 1.070956910093e-08 2.538047650982e-11 3.039453265625e-11 4.855660828648e-12 1.696240666984e-13 1.261154723006e-14 1.980180472096e-17 9.587893684583e-21
1.700170017002e-02 2.129597782633e-05 7.177351494011e-05 1.918356120024e-06 1.207850869139e-08 3.061077747051e-11 3.580534028732e-11 5.942222205117e-12 2.129104461503e-13 1.662436502000e-14 2.799946713329e-17 1.465612496618e-20
1.750175017502e-02 2.101757441301e-05 7.194212125398e-05 2.026662496548e-06 1.355574735289e-08 3.665038278167e-11 4.191506773983e-11 7.215142528435e-12 2.649514991362e-13 2.168735303189e-14 3.908477577521e-17 2.205325097672e-20
1.800180018002e-02 2.076322410775e-05 7.208559043090e-05 2.135940118688e-06 1.514390193198e-08 4.358210852920e-11 4.877904598383e-11 8.696562988640e-12 3.270587782613e-13 2.801762410524e-14 5.390894377702e-17 3.271567271608e-20
1.850185018502e-02 2.053060218307e-05 7.220637586081e-05 2.246057785892e-06 1.684534203198e-08 5.149247296603e-11 5.645381508471e-11 1.041002434711e-11 4.006709138423e-13 3.586481455673e-14 7.351161836518e-17 4.785303775571e-20
1.900190019002e-02 2.031762653007e-05 7.230668033910e-05 2.356892489696e-06 1.866221522290e-08 6.047133147916e-11 6.499698089987e-11 1.238037794483e-11 4.873546550832e-13 4.551500167176e-14 9.918454785544e-17 6.912499866892e-20
1.950195019502e-02 2.012240283802e-05 7.238851044578e-05 2.468329869478e-06 2.059643265773e-08 7.061184512439e-11 7.446706920952e-11 1.463383072180e-11 5.888126910824e-13 5.729284012939e-14 1.324732328872e-16 9.860893926667e-20
2.000200020002e-02 1.994323607964e-05 7.245366586503e-05 2.580263380985e-06 2.264969631822e-08 8.201010434749e-11 8.492342197657e-11 1.719782911689e-11 7.068821644517e-13 7.156582535913e-14 1.752708749047e-16 1.391161165236e-19
2.050205020502e-02 1.977858382730e-05 7.250378607874e-05 2.692594296486e-06 2.482348930824e-08 9.476505339229e-11 9.642602269514e-11 2.010110291858e-11 8.435432892513e-13 8.874646467654e-14 2.298078361635e-16 1.940916732695e-19
2.100210021002e-02 1.962706340428e-05 7.254034361090e-05 2.805231286733e-06 2.711909872461e-08 1.089781750120e-10 1.090354366992e-10 2.337354597534e-11 1.000916115892e-12 1.092964217216e-13 2.987714089938e-16 2.680935992105e-19
2.150215021502e-02 1.948741548769e-05 7.256468072975e-05 2.918090118325e-06 2.953761352661e-08 1.247533392978e-10 1.228126254760e-10 2.704623770667e-11 1.181268521665e-12 1.337290691509e-13 3.852977864189e-16 3.666720388606e-19
2.200220022002e-02 1.935851774268e-05 7.257799630665e-05 3.031093138894e-06 3.207994671987e-08 1.421965390875e-10 1.378189129928e-10 3.115132374229e-11 1.387011518359e-12 1.626132992289e-13 4.931159124631e-16 4.970528210480e-19
2.250225022502e-02 1.923933173533e-05 7.258139890344e-05 3.144169283778e-06 3.474682871954e-08 1.614157198980e-10 1.541157650271e-10 3.572205658971e-11 1.620710099488e-12 1.965762448916e-13 6.264993324725e-16 6.677213922354e-19
2.300230023002e-02 1.912894400926e-05 7.257586653335e-05 3.257253209125e-06 3.753883711573e-08 1.825205523902e-10 1.717648268751e-10 4.079264031431e-11 1.885073154340e-12 2.363067982729e-13 7.904872604883e-16 8.897056067806e-19
2.350235023502e-02 1.902650944874e-05 7.256230324567e-05 3.370285349855e-06 4.045639130095e-08 2.056222144833e-10 1.908276894387e-10 4.639826266388e-11 2.182964845103e-12 2.825587522032e-13 9.908221638421e-16 1.175962902509e-18
2.400240024002e-02 1.893126985531e-05 7.254152106055e-05 3.483211389606e-06 4.349977142870e-08 2.308332217011e-10 2.113658866007e-10 5.257499193933e-11 2.517398846590e-12 3.361538218576e-13 1.234122546677e-15 1.542466754744e-18
2.450245024502e-02 1.884255034670e-05 7.251424395773e-05 3.595981860899e-06 4.666913087219e-08 2.582672291460e-10 2.334408172164e-10 5.935971217400e-11 2.891537870691e-12 3.979847983290e-13 1.527981031608e-15 2.008723255166e-18
2.500250025003e-02 1.875972458898e-05 7.248114284922e-05 3.708551938029e-06 4.996449900323e-08 2.880388040123e-10 2.571135646125e-10 6.679011397611e-11 3.308700520090e-12 4.690188240959e-13 1.880960773954e-15 2.597535728796e-18
2.550255025503e-02 1.868224637219e-05 7.244280420060e-05 3.820881224264e-06 5.338579694816e-08 3.202634166849e-10 2.824450096566e-10 7.490458494700e-11 3.772350085335e-12 5.502994144764e-13 2.302867918558e-15 3.337148907867e-18
2.600260026003e-02 1.860960566469e-05 7.239977462310e-05 3.932933096521e-06 5.693284732671e-08 3.550570046963e-10 3.094955246583e-10 8.374219325580e-11 4.286106651963e-12 6.429510419771e-13 2.804642149058e-15 4.259795827304e-18
2.650265026503e-02 1.854135600696e-05 7.235253313415e-05 4.044675049034e-06 6.060537583918e-08 3.925362212794e-10 3.383251762335e-10 9.334262678548e-11 4.853733839366e-12 7.481793616302e-13 3.398709787064e-15 5.405177731852e-18
2.700270027003e-02 1.847708346788e-05 7.230152313239e-05 4.156077741978e-06 6.440303222011e-08 4.328178655166e-10 3.689934171124e-10 1.037461241289e-10 5.479148940574e-12 8.672768520545e-13 4.098866861736e-15 6.818433904201e-18
2.750275027503e-02 1.841641939867e-05 7.224713937135e-05 4.267115275897e-06 6.832538797414e-08 4.760191031774e-10 4.015592140093e-10 1.149934497319e-10 6.166414401124e-12 1.001623025226e-12 4.920575636257e-15 8.553423606584e-18
2.800280028003e-02 1.835903007159e-05 7.218973872602e-05 4.377764774410e-06 7.237194871749e-08 5.222572220693e-10 4.360809348641e-10 1.271258328245e-10 6.919739215903e-12 1.152687910971e-12 5.881026734954e-15 1.067281955790e-17
2.850285028503e-02 1.830461096294e-05 7.212964621549e-05 4.488006069335e-06 7.654216374929e-08 5.716494749395e-10 4.726162793907e-10 1.401849167017e-10 7.743478735859e-12 1.322034851558e-12 6.999247883172e-15 1.324899932812e-17
2.900290029003e-02 1.825289430832e-05 7.206714738357e-05 4.597821765071e-06 8.083542558643e-08 6.243132222849e-10 5.112223478921e-10 1.542127434184e-10 8.642129251663e-12 1.511321048246e-12 8.296358540981e-15 1.636722510235e-17
2.950295029503e-02 1.820362449354e-05 7.200251359802e-05 4.707196526444e-06 8.525109283381e-08 6.803653787606e-10 5.519553951590e-10 1.692516433006e-10 9.620333720304e-12 1.722303609918e-12 9.795475164497e-15 2.012274059421e-17
3.000300030003e-02 1.815658119252e-05 7.193597853089e-05 4.816117471928e-06 8.978847805538e-08 7.399228923660e-10 5.948710467541e-10 1.853442771106e-10 1.068287186501e-11 1.956837228743e-12 1.152214427701e-14 2.462764795388e-17
3.050305030503e-02 1.811156449648e-05 7.186775350385e-05 4.924573683450e-06 9.444686401741e-08 8.031023942902e-10 6.400241455888e-10 2.025335510736e-10 1.183466246026e-11 2.216878652617e-12 1.350434778612e-14 3.000960743032e-17
3.100310031003e-02 1.806838278835e-05 7.179804002878e-05 5.032555777523e-06 9.922551800078e-08 8.700199067916e-10 6.874686246169e-10 2.208625400395e-10 1.308076470262e-11 2.504490693305e-12 1.577253757078e-14 3.641105303049e-17
3.150315031503e-02 1.802687998001e-05 7.172700183526e-05 5.140056664146e-06 1.041236670821e-07 9.407915855615e-10 7.372578178186e-10 2.403746014342e-10 1.442636730752e-11 2.821837427476e-12 1.836020998415e-14 4.400034362410e-17
3.200320032003e-02 1.798690181127e-05 7.165479982216e-05 5.247070254818e-06 1.091405411209e-07 1.015532726051e-09 7.894440501792e-10 2.611131515304e-10 1.587679655911e-11 3.171194331544e-12 2.130357446351e-14 5.296204816031e-17
3.250325032503e-02 1.794831082580e-05 7.158157660562e-05 5.353591954124e-06 1.142753565114e-07 1.094358249957e-09 8.440788327955e-10 2.831217417275e-10 1.743750932714e-11 3.554945567969e-12 2.464199625273e-14 6.350569598813e-17
3.300330033003e-02 1.791099034341e-05 7.150745230926e-05 5.459618905838e-06 1.195273072446e-07 1.177382962184e-09 9.012129531163e-10 3.064441036856e-10 1.911408981803e-11 3.975583090925e-12 2.841832641202e-14 7.587278652029e-17
3.350335033503e-02 1.787482638684e-05 7.143254371111e-05 5.565148881542e-06 1.248956037894e-07 1.264720772712e-09 9.608961799388e-10 3.311239323290e-10 2.091225205418e-11 4.435715317457e-12 3.267866723075e-14 9.032715253707e-17
3.400340034003e-02 1.783971924816e-05 7.135695200818e-05 5.670180974098e-06 1.303794477346e-07 1.356485302205e-09 1.023177481815e-09 3.572050238828e-10 2.283783503865e-11 4.938062932762e-12 3.747290253643e-14 1.071683136799e-16
3.450345034503e-02 1.780558039461e-05 7.128076611259e-05 5.774715388990e-06 1.359780386389e-07 1.452789796370e-09 1.088104989657e-09 3.847312353952e-10 2.489680147544e-11 5.485461138152e-12 4.285484459546e-14 1.267332225727e-16
3.500350035004e-02 1.777232520385e-05 7.120407046549e-05 5.878752874142e-06 1.416905956306e-07 1.553746761993e-09 1.155725866305e-09 4.137463535101e-10 2.709523636205e-11 6.080864760649e-12 4.888220114192e-14 1.493911271687e-16
3.550355035504e-02 1.773988116620e-05 7.112693630797e-05 5.982295269368e-06 1.475163340539e-07 1.659468471090e-09 1.226086475970e-09 4.442942381844e-10 2.943934515325e-11 6.727344529138e-12 5.561710950222e-14 1.755599185805e-16
3.600360036004e-02 1.770818048811e-05 7.104942957427e-05 6.085344989646e-06 1.534544860332e-07 1.770066630870e-09 1.299232265738e-09 4.764186915269e-10 3.193545161195e-11 7.428092012914e-12 6.312609432004e-14 2.056996170932e-16
3.650365036504e-02 1.767715995898e-05 7.097161106799e-05 6.187904981368e-06 1.595043011800e-07 1.885652424863e-09 1.375207775783e-09 5.101634532439e-10 3.458999608764e-11 8.186420633973e-12 7.148029582582e-14 2.403170169911e-16
3.700370037004e-02 1.764676993714e-05 7.089352700690e-05 6.289979212683e-06 1.656650247045e-07 2.006336952306e-09 1.454056797840e-09 5.455723452618e-10 3.740953510094e-11 9.005762220304e-12 8.075604941431e-14 2.799865243528e-16
3.750375037504e-02 1.761695629839e-05 7.081522811890e-05 6.391571585477e-06 1.719359422770e-07 2.132230493860e-09 1.535822095210e-09 5.826889752317e-10 4.040073698610e-11 9.889676728400e-12 9.103442228070e-14 3.253227477320e-16
3.800380038004e-02 1.758767095890e-05 7.073675857240e-05 6.492686506463e-06 1.783163547712e-07 2.263443005341e-09 1.620545584197e-09 6.215569041813e-10 4.357038182008e-11 1.084184813690e-11 1.024018546094e-13 3.770044880933e-16
3.850385038504e-02 1.755887496525e-05 7.065815265997e-05 6.593329123895e-06 1.848055675262e-07 2.400084313693e-09 1.708268415251e-09 6.622197174321e-10 4.692536154343e-11 1.186608337107e-11 1.149506008929e-13 4.357913548275e-16
3.900390039004e-02 1.753053213214e-05 7.057944162658e-05 6.693504843062e-06 1.914029093798e-07 2.542263871179e-09 1.799030866505e-09 7.047208993612e-10 5.047267627807e-11 1.296631679616e-11 1.287786478590e-13 5.025124750356e-16
3.950395039504e-02 1.750260417542e-05 7.050065889904e-05 6.793218949659e-06 1.981077472291e-07 2.690090578123e-09 1.892872265727e-09 7.491037376557e-10 5.421943116167e-11 1.414661386586e-11 1.439897095389e-13 5.780592281676e-16
4.000400040004e-02 1.747505822387e-05 7.042183206086e-05 6.892477145694e-06 2.049194626873e-07 2.843673176290e-09 1.989831150044e-09 7.954114774982e-10 5.817283782032e-11 1.541116764374e-11 1.606938847974e-13 6.634130958063e-16
4.050405040504e-02 1.744787193158e-05 7.034297731823e-05 6.991285990324e-06 2.118374323846e-07 3.003120544378e-09 2.089945390136e-09 8.436874514663e-10 6.234021645838e-11 1.676429615246e-11 1.790082864405e-13 7.596742139359e-16
4.100410041004e-02 1.742101546228e-05 7.026411899411e-05 7.089651359414e-06 2.188610915948e-07 3.168540884390e-09 2.193251834509e-09 8.939746608669e-10 6.672898416086e-11 1.821045490916e-11 1.990560948763e-13 8.679989536920e-16
4.150415041504e-02 1.739446386142e-05 7.018527617036e-05 7.187579474429e-06 2.259898899129e-07 3.340042360012e-09 2.299786579968e-09 9.463160678307e-10 7.134666068374e-11 1.975422973683e-11 2.209676403768e-13 9.896539222584e-16
4.200420042004e-02 1.736819804989e-05 7.010646152673e-05 7.285077078028e-06 2.332232827243e-07 3.517733175839e-09 2.409585018026e-09 1.000754656452e-09 7.620087079741e-11 2.140033620889e-11 2.448809229304e-13 1.126042053233e-15
4.250425042504e-02 1.734219867710e-05 7.002768813331e-05 7.382150761957e-06 2.405607584229e-07 3.701721350083e-09 2.522681710816e-09 1.057333247998e-09 8.129933556434e-11 2.315362541603e-11 2.709412131214e-13 1.278666164903e-15
4.300430043004e-02 1.731644676215e-05 6.994896875050e-05 7.478807029386e-06 2.480018346845e-07 3.892114788812e-09 2.639110422246e-09 1.116094526808e-09 8.664987210025e-11 2.501908421677e-11 2.993013971718e-13 1.449141668826e-15
4.350435043504e-02 1.729092603768e-05 6.987031322845e-05 7.575052563817e-06 2.555460460498e-07 4.089021411542e-09 2.758904187289e-09 1.177081125432e-09 9.226039653309e-11 2.700183400388e-11 3.301225786802e-13 1.639228007744e-15
4.400440044004e-02 1.726562322904e-05 6.979172816767e-05 7.670894293005e-06 2.631929401562e-07 4.292549165061e-09 2.882095333386e-09 1.240335650952e-09 9.813892526407e-11 2.910713106587e-11 3.635745117916e-13 1.850850424054e-15
4.450445044504e-02 1.724052381464e-05 6.971322172020e-05 7.766338804244e-06 2.709421012001e-07 4.502806010290e-09 3.008715404283e-09 1.305900525365e-09 1.042935629295e-10 3.134037133894e-11 3.998350380197e-13 2.086043225933e-15
4.500450045005e-02 1.721561494239e-05 6.963480028581e-05 7.861392749501e-06 2.787931318261e-07 4.719899992495e-09 3.138795239730e-09 1.373818109735e-09 1.107325096340e-10 3.370708837405e-11 4.390909837396e-13 2.347006663437e-15
4.550455045505e-02 1.719088639412e-05 6.955646742335e-05 7.956062975273e-06 2.867456475356e-07 4.943939191612e-09 3.272365003702e-09 1.444130739120e-09 1.174640642442e-10 3.621295337181e-11 4.815388027876e-13 2.636148534137e-15
4.600460046005e-02 1.716632723668e-05 6.947822763646e-05 8.050356069329e-06 2.947992931282e-07 5.175031871689e-09 3.409454141670e-09 1.516880616798e-09 1.244966126849e-10 3.886377874983e-11 5.273839701898e-13 2.956016960960e-15
4.650465046505e-02 1.714192725173e-05 6.940008475708e-05 8.144278555837e-06 3.029537342048e-07 5.413286453228e-09 3.550091420494e-09 1.592109869668e-09 1.318386322617e-10 4.166551769936e-11 5.768416952277e-13 3.309346700540e-15
4.700470047005e-02 1.711767840469e-05 6.932204031444e-05 8.237837064141e-06 3.112086504153e-07 5.658811455898e-09 3.694304965013e-09 1.669860583517e-09 1.394986954136e-10 4.462426382361e-11 6.301376417093e-13 3.699109459734e-15
4.750475047505e-02 1.709357401587e-05 6.924409446267e-05 8.331038227294e-06 3.195637381418e-07 5.911715563357e-09 3.842122260124e-09 1.750174788930e-09 1.474854666794e-10 4.774625255436e-11 6.875080185776e-13 4.128505585531e-15
4.800480048005e-02 1.706960473124e-05 6.916625046605e-05 8.423888210497e-06 3.280187259368e-07 6.172107863764e-09 3.993570105581e-09 1.833094382682e-09 1.558076903472e-10 5.103786502230e-11 7.491987942483e-13 4.600873487812e-15
4.850485048505e-02 1.704576266609e-05 6.908851009253e-05 8.516393191516e-06 3.365733569674e-07 6.440097647746e-09 4.148674692393e-09 1.918661218507e-09 1.644742020452e-10 5.450562563621e-11 8.154671494802e-13 5.119808482153e-15
4.900490049005e-02 1.702203995295e-05 6.901087523204e-05 8.608559189311e-06 3.452273940484e-07 6.715794509360e-09 4.307461595971e-09 2.006917081902e-09 1.734939239409e-10 5.815620396949e-11 8.865813975980e-13 5.689138249917e-15
4.950495049505e-02 1.699843300239e-05 6.893334314939e-05 8.700392567656e-06 3.539806024153e-07 6.999308113145e-09 4.469955841746e-09 2.097903775798e-09 1.828758764940e-10 6.199641191932e-11 9.628225686696e-13 6.313058490729e-15
5.000500050005e-02 1.697493815289e-05 6.885591133633e-05 8.791899517091e-06 3.628327656941e-07 7.290748475422e-09 4.636181867126e-09 2.191663042473e-09 1.926291653387e-10 6.603320813829e-11 1.044483441416e-12 6.996020966933e-15
5.050505050505e-02 1.695154731619e-05 6.877858236860e-05 8.883085536358e-06 3.717837018886e-07 7.590226245847e-09 4.806163483392e-09 2.288236485392e-09 2.027629681531e-10 7.027370246986e-11 1.131867573796e-12 7.742621419170e-15
5.100510051005e-02 1.692825472208e-05 6.870135638979e-05 8.973956230722e-06 3.808332365765e-07 7.897852326132e-09 4.979923971226e-09 2.387665702107e-09 2.132865535865e-10 7.472515100963e-11 1.225291623422e-12 8.557806645370e-15
5.150515051505e-02 1.690505454878e-05 6.862423375555e-05 9.064517028920e-06 3.899812112437e-07 8.213738033064e-09 5.157486066511e-09 2.489992243839e-09 2.242092738619e-10 7.939495886428e-11 1.325084966502e-12 9.446819495935e-15
5.200520052005e-02 1.688194568598e-05 6.854720963126e-05 9.154773841744e-06 3.992274643929e-07 8.537994561561e-09 5.338871994447e-09 2.595257686036e-09 2.355405829519e-10 8.429067533491e-11 1.431592147700e-12 1.041543736796e-14
5.250525052505e-02 1.685892489617e-05 6.847028175058e-05 9.244732116303e-06 4.085718567289e-07 8.870733795054e-09 5.524103453688e-09 2.703503537213e-09 2.472900093690e-10 8.942000260498e-11 1.545170179097e-12 1.146966594239e-14
5.300530053005e-02 1.683598666110e-05 6.839345059049e-05 9.334396814723e-06 4.180142709471e-07 9.212068339516e-09 5.713201629275e-09 2.814771240978e-09 2.594671551080e-10 9.479079664670e-11 1.666188807172e-12 1.261574681797e-14
5.350535053505e-02 1.681312718690e-05 6.831671482870e-05 9.423772967932e-06 4.275545957203e-07 9.562111074539e-09 5.906187223491e-09 2.929102236023e-09 2.720817108569e-10 1.004110632865e-10 1.795032626193e-12 1.386036042066e-14
5.400540054005e-02 1.679034276066e-05 6.824007320878e-05 9.512865448330e-06 4.371927311475e-07 9.920975360385e-09 6.103080462378e-09 3.046537937382e-09 2.851434491106e-10 1.062889608456e-10 1.932100683723e-12 1.521056368008e-14
5.450545054505e-02 1.676763222664e-05 6.816352159451e-05 9.601679447547e-06 4.469285812756e-07 1.028877421895e-08 6.303901048875e-09 3.167119708812e-09 2.986622417050e-10 1.124327944229e-10 2.077809316210e-12 1.667410722031e-14
5.500550055006e-02 1.674499264185e-05 6.808705813330e-05 9.690219644824e-06 4.567620651634e-07 1.066562178802e-08 6.508668278942e-09 3.290888919412e-09 3.126480282100e-10 1.188510277517e-10 2.232588167226e-12 1.825892904252e-14
5.550555055506e-02 1.672242092426e-05 6.801068129498e-05 9.778490525808e-06 4.666931116544e-07 1.105163277819e-08 6.717401014485e-09 3.417886926233e-09 3.271108274980e-10 1.255522796167e-10 2.396882195418e-12 1.997337174066e-14
5.600560056006e-02 1.669991461616e-05 6.793438896256e-05 9.866496531489e-06 4.767216565553e-07 1.144692222475e-08 6.930117677423e-09 3.548155067812e-09 3.420607429369e-10 1.325453225491e-10 2.571152798048e-12 2.182629288395e-14
5.650565056506e-02 1.667747137315e-05 6.785817903810e-05 9.954241962490e-06 4.868476432788e-07 1.185160566424e-08 7.146836274205e-09 3.681734673450e-09 3.575079584019e-10 1.398390848072e-10 2.755877660814e-12 2.382702153835e-14
5.700570057006e-02 1.665508942142e-05 6.778204876690e-05 1.004173119271e-05 4.970710289620e-07 1.226579818311e-08 7.367574275797e-09 3.818666930301e-09 3.734627503409e-10 1.474426433243e-10 2.951553683590e-12 2.598574225051e-14
5.750575057506e-02 1.663276659526e-05 6.770599613387e-05 1.012896824684e-05 5.073917705704e-07 1.268961631058e-08 7.592348889054e-09 3.958993151449e-09 3.899354628822e-10 1.553652395624e-10 3.158692279609e-12 2.831279316766e-14
